Unnamed: 0,tmsp,country,amount,success,PSP,3D_secured,card,attempt_group,hour,day_of_week,PSP_encoded,card_encoded
11024,2019-01-12 04:55:49,Austria,213,0,Moneycard,0,Master,5461,4,5,1,1
11025,2019-01-12 04:56:14,Austria,213,0,Simplecard,0,Master,5462,4,5,2,1
11026,2019-01-12 04:57:18,Germany,155,0,Moneycard,0,Master,5462,4,5,1,1
11027,2019-01-12 04:57:55,Germany,155,0,Moneycard,0,Master,5463,4,5,1,1
11028,2019-01-12 04:59:00,Germany,149,0,Simplecard,1,Master,5463,4,5,2,1
11029,2019-01-12 05:01:06,Switzerland,238,0,UK_Card,0,Diners,5463,5,5,3,0
11030,2019-01-12 05:08:45,Switzerland,310,0,UK_Card,0,Master,5463,5,5,3,1
11031,2019-01-12 05:09:55,Austria,138,0,UK_Card,0,Master,5463,5,5,3,1
11032,2019-01-12 05:10:18,Austria,138,0,UK_Card,0,Master,5464,5,5,3,1
11033,2019-01-12 05:11:11,Austria,138,0,UK_Card,0,Master,5465,5,5,3,1
11034,2019-01-12 05:11:13,Austria,138,0,Simplecard,0,Master,5466,5,5,2,1
11035,2019-01-12 05:11:39,Austria,138,0,Simplecard,0,Master,5467,5,5,2,1
11036,2019-01-12 05:13:32,Switzerland,264,0,Simplecard,0,Master,5467,5,5,2,1
11037,2019-01-12 05:17:55,Switzerland,275,0,Simplecard,0,Master,5467,5,5,2,1
11038,2019-01-12 05:21:00,Switzerland,33,1,Moneycard,0,Diners,5467,5,5,1,0
11039,2019-01-12 05:22:23,Austria,203,0,UK_Card,0,Master,5467,5,5,3,1
11040,2019-01-12 05:23:54,Germany,223,0,Moneycard,0,Diners,5467,5,5,1,0
11041,2019-01-12 05:28:14,Germany,292,0,UK_Card,0,Diners,5467,5,5,3,0
11042,2019-01-12 05:29:44,Germany,146,0,Simplecard,0,Master,5467,5,5,2,1
11043,2019-01-12 05:30:23,Germany,146,0,Simplecard,0,Master,5468,5,5,2,1
11044,2019-01-12 05:30:25,Germany,146,0,Simplecard,0,Master,5469,5,5,2,1
11045,2019-01-12 05:32:03,Germany,9,0,Moneycard,0,Master,5469,5,5,1,1
11046,2019-01-12 05:32:57,Germany,9,1,UK_Card,0,Master,5470,5,5,3,1
11047,2019-01-12 05:33:58,Germany,303,0,Simplecard,0,Master,5470,5,5,2,1
11048,2019-01-12 05:35:35,Switzerland,269,0,Moneycard,0,Diners,5470,5,5,1,0
11049,2019-01-12 05:35:54,Switzerland,269,0,Goldcard,0,Diners,5471,5,5,0,0
11050,2019-01-12 05:36:35,Switzerland,269,0,Goldcard,0,Diners,5472,5,5,0,0
11051,2019-01-12 05:38:15,Austria,335,1,UK_Card,1,Master,5472,5,5,3,1
11052,2019-01-12 05:40:08,Switzerland,240,0,UK_Card,0,Master,5472,5,5,3,1
11053,2019-01-12 05:40:21,Switzerland,240,0,UK_Card,0,Master,5473,5,5,3,1
11054,2019-01-12 05:41:38,Germany,151,0,Simplecard,0,Master,5473,5,5,2,1
11055,2019-01-12 05:44:58,Germany,161,1,UK_Card,0,Master,5473,5,5,3,1
11056,2019-01-12 05:53:21,Germany,192,0,UK_Card,0,Master,5473,5,5,3,1
11057,2019-01-12 05:53:48,Germany,192,0,UK_Card,0,Master,5474,5,5,3,1
11058,2019-01-12 05:54:13,Germany,192,0,UK_Card,0,Master,5475,5,5,3,1
11059,2019-01-12 05:54:44,Germany,192,0,Simplecard,0,Master,5476,5,5,2,1
11060,2019-01-12 05:55:32,Germany,192,0,UK_Card,0,Master,5477,5,5,3,1
11061,2019-01-12 05:55:34,Germany,192,0,UK_Card,0,Master,5478,5,5,3,1
11062,2019-01-12 05:55:39,Germany,192,0,UK_Card,0,Master,5479,5,5,3,1
11063,2019-01-12 05:58:58,Germany,128,0,Simplecard,0,Master,5479,5,5,2,1
11064,2019-01-12 05:59:37,Germany,128,0,Goldcard,0,Master,5480,5,5,0,1
11065,2019-01-12 06:00:18,Germany,128,0,Moneycard,0,Master,5481,6,5,1,1
11066,2019-01-12 06:02:24,Switzerland,8,0,Moneycard,0,Master,5481,6,5,1,1
11067,2019-01-12 06:03:27,Austria,94,0,UK_Card,0,Master,5481,6,5,3,1
11068,2019-01-12 06:05:19,Germany,147,0,UK_Card,0,Visa,5481,6,5,3,2
11069,2019-01-12 06:05:24,Germany,147,0,UK_Card,0,Visa,5482,6,5,3,2
11070,2019-01-12 06:06:49,Germany,405,0,UK_Card,1,Master,5482,6,5,3,1
11071,2019-01-12 06:07:36,Germany,405,0,UK_Card,1,Master,5483,6,5,3,1
11072,2019-01-12 06:08:47,Germany,240,0,Simplecard,0,Diners,5483,6,5,2,0
11073,2019-01-12 06:11:29,Austria,225,1,UK_Card,0,Diners,5483,6,5,3,0
11074,2019-01-12 06:15:23,Austria,236,0,Simplecard,1,Master,5483,6,5,2,1
11075,2019-01-12 06:16:32,Switzerland,234,1,UK_Card,0,Visa,5483,6,5,3,2
11076,2019-01-12 06:18:30,Austria,61,0,UK_Card,0,Master,5483,6,5,3,1
11077,2019-01-12 06:20:20,Germany,362,0,UK_Card,0,Master,5483,6,5,3,1
11078,2019-01-12 06:20:30,Germany,362,0,UK_Card,0,Master,5484,6,5,3,1
11079,2019-01-12 06:20:39,Germany,362,0,UK_Card,0,Master,5485,6,5,3,1
11080,2019-01-12 06:20:51,Germany,362,0,Simplecard,0,Master,5486,6,5,2,1
11081,2019-01-12 06:21:01,Germany,362,0,UK_Card,0,Master,5487,6,5,3,1
11082,2019-01-12 06:21:51,Germany,362,1,UK_Card,0,Master,5488,6,5,3,1
11083,2019-01-12 06:29:34,Germany,100,0,Simplecard,0,Master,5488,6,5,2,1
11084,2019-01-12 06:30:01,Germany,100,0,UK_Card,0,Master,5489,6,5,3,1
11085,2019-01-12 06:30:11,Germany,100,0,Simplecard,0,Master,5490,6,5,2,1
11086,2019-01-12 06:33:10,Germany,155,0,UK_Card,1,Master,5490,6,5,3,1
11087,2019-01-12 06:33:49,Germany,155,0,Simplecard,1,Master,5491,6,5,2,1
11088,2019-01-12 06:36:17,Germany,307,1,Goldcard,0,Master,5491,6,5,0,1
11089,2019-01-12 06:38:27,Austria,170,0,Moneycard,0,Master,5491,6,5,1,1
11090,2019-01-12 06:39:16,Austria,170,0,UK_Card,0,Master,5492,6,5,3,1
11091,2019-01-12 06:39:36,Austria,170,1,Simplecard,0,Master,5493,6,5,2,1
11092,2019-01-12 06:43:01,Germany,187,0,Moneycard,0,Master,5493,6,5,1,1
11093,2019-01-12 06:45:06,Switzerland,87,0,UK_Card,0,Master,5493,6,5,3,1
11094,2019-01-12 06:45:31,Switzerland,87,0,UK_Card,0,Master,5494,6,5,3,1
11095,2019-01-12 06:51:01,Germany,227,0,UK_Card,0,Visa,5494,6,5,3,2
11096,2019-01-12 06:51:22,Germany,227,0,Goldcard,0,Visa,5495,6,5,0,2
11097,2019-01-12 06:52:10,Germany,227,0,Moneycard,0,Visa,5496,6,5,1,2
11098,2019-01-12 06:52:37,Germany,227,0,UK_Card,0,Visa,5497,6,5,3,2
11099,2019-01-12 06:52:40,Germany,227,0,UK_Card,0,Visa,5498,6,5,3,2
11100,2019-01-12 06:53:52,Switzerland,276,1,Simplecard,0,Diners,5498,6,5,2,0
11101,2019-01-12 06:55:28,Switzerland,391,0,Moneycard,0,Master,5498,6,5,1,1
11102,2019-01-12 06:57:28,Austria,186,0,UK_Card,0,Master,5498,6,5,3,1
11103,2019-01-12 06:58:15,Austria,186,0,UK_Card,0,Master,5499,6,5,3,1
11104,2019-01-12 06:59:30,Germany,160,0,Simplecard,0,Visa,5499,6,5,2,2
11105,2019-01-12 06:59:33,Germany,160,0,Moneycard,0,Visa,5500,6,5,1,2
11106,2019-01-12 07:01:28,Germany,271,0,UK_Card,0,Master,5500,7,5,3,1
11107,2019-01-12 07:03:20,Switzerland,140,0,UK_Card,0,Diners,5500,7,5,3,0
11108,2019-01-12 07:03:46,Switzerland,140,1,UK_Card,0,Diners,5501,7,5,3,0
11109,2019-01-12 07:07:10,Germany,277,0,Simplecard,0,Master,5501,7,5,2,1
11110,2019-01-12 07:07:34,Germany,277,0,Moneycard,0,Master,5502,7,5,1,1
11111,2019-01-12 07:09:15,Germany,127,1,UK_Card,0,Master,5502,7,5,3,1
11112,2019-01-12 07:10:43,Germany,419,0,UK_Card,0,Diners,5502,7,5,3,0
11113,2019-01-12 07:12:39,Germany,205,0,Moneycard,1,Master,5502,7,5,1,1
11114,2019-01-12 07:14:14,Germany,210,0,Moneycard,0,Master,5502,7,5,1,1
11115,2019-01-12 07:17:12,Switzerland,444,0,UK_Card,1,Diners,5502,7,5,3,0
11116,2019-01-12 07:17:15,Switzerland,444,0,Simplecard,1,Diners,5503,7,5,2,0
11117,2019-01-12 07:19:02,Austria,338,1,Moneycard,0,Diners,5503,7,5,1,0
11118,2019-01-12 07:20:53,Germany,84,1,UK_Card,0,Diners,5503,7,5,3,0
11119,2019-01-12 07:22:14,Germany,254,0,Goldcard,0,Master,5503,7,5,0,1
11120,2019-01-12 07:29:55,Germany,217,0,Goldcard,0,Master,5503,7,5,0,1
11121,2019-01-12 07:30:21,Germany,217,0,UK_Card,0,Master,5504,7,5,3,1
11122,2019-01-12 07:31:51,Germany,209,0,UK_Card,0,Diners,5504,7,5,3,0
11123,2019-01-12 07:32:18,Germany,209,0,UK_Card,0,Diners,5505,7,5,3,0
11124,2019-01-12 07:33:32,Switzerland,249,0,UK_Card,1,Diners,5505,7,5,3,0
11125,2019-01-12 07:33:47,Switzerland,249,0,UK_Card,1,Diners,5506,7,5,3,0
11126,2019-01-12 07:34:30,Switzerland,249,0,UK_Card,1,Diners,5507,7,5,3,0
11127,2019-01-12 07:37:05,Germany,286,0,UK_Card,0,Diners,5507,7,5,3,0
11128,2019-01-12 07:41:07,Switzerland,359,0,Moneycard,0,Diners,5507,7,5,1,0
11129,2019-01-12 07:41:35,Switzerland,359,0,Simplecard,0,Diners,5508,7,5,2,0
11130,2019-01-12 07:44:29,Switzerland,141,0,Moneycard,0,Master,5508,7,5,1,1
11131,2019-01-12 07:44:54,Switzerland,141,0,UK_Card,0,Master,5509,7,5,3,1
11132,2019-01-12 07:46:00,Germany,195,0,Moneycard,0,Master,5509,7,5,1,1
11133,2019-01-12 07:49:32,Germany,285,1,UK_Card,0,Master,5509,7,5,3,1
11134,2019-01-12 07:54:19,Germany,386,1,Goldcard,1,Master,5509,7,5,0,1
11135,2019-01-12 07:58:26,Switzerland,43,1,UK_Card,0,Master,5509,7,5,3,1
11136,2019-01-12 08:01:49,Switzerland,124,0,Moneycard,0,Visa,5509,8,5,1,2
11137,2019-01-12 08:03:03,Germany,35,1,UK_Card,0,Master,5509,8,5,3,1
11138,2019-01-12 08:05:00,Germany,80,0,UK_Card,0,Visa,5509,8,5,3,2
11139,2019-01-12 08:07:18,Germany,259,0,Simplecard,0,Visa,5509,8,5,2,2
11140,2019-01-12 08:07:52,Germany,259,0,UK_Card,0,Visa,5510,8,5,3,2
11141,2019-01-12 08:07:53,Germany,259,1,Simplecard,0,Visa,5511,8,5,2,2
11142,2019-01-12 08:10:07,Germany,178,1,Simplecard,0,Diners,5511,8,5,2,0
11143,2019-01-12 08:11:44,Germany,161,0,Simplecard,0,Master,5511,8,5,2,1
11144,2019-01-12 08:15:38,Germany,255,0,Moneycard,0,Master,5511,8,5,1,1
11145,2019-01-12 08:15:59,Germany,255,0,UK_Card,0,Master,5512,8,5,3,1
11146,2019-01-12 08:19:22,Germany,304,0,Simplecard,1,Visa,5512,8,5,2,2
11147,2019-01-12 08:19:39,Germany,304,0,Simplecard,1,Visa,5513,8,5,2,2
11148,2019-01-12 08:19:46,Germany,304,0,UK_Card,1,Visa,5514,8,5,3,2
11149,2019-01-12 08:20:15,Germany,304,1,UK_Card,1,Visa,5515,8,5,3,2
11150,2019-01-12 08:24:09,Switzerland,148,1,UK_Card,0,Master,5515,8,5,3,1
11151,2019-01-12 08:27:56,Switzerland,295,0,UK_Card,0,Diners,5515,8,5,3,0
11152,2019-01-12 08:28:24,Switzerland,295,0,UK_Card,0,Diners,5516,8,5,3,0
11153,2019-01-12 08:28:48,Switzerland,295,0,UK_Card,0,Diners,5517,8,5,3,0
11154,2019-01-12 08:29:36,Switzerland,295,0,UK_Card,0,Diners,5518,8,5,3,0
11155,2019-01-12 08:32:58,Switzerland,133,0,Moneycard,0,Master,5518,8,5,1,1
11156,2019-01-12 08:33:09,Switzerland,133,0,Simplecard,0,Master,5519,8,5,2,1
11157,2019-01-12 08:34:45,Germany,19,0,Simplecard,0,Master,5519,8,5,2,1
11158,2019-01-12 08:34:55,Germany,19,1,UK_Card,0,Master,5520,8,5,3,1
11159,2019-01-12 08:39:12,Austria,337,0,Simplecard,1,Master,5520,8,5,2,1
11160,2019-01-12 08:45:27,Germany,341,1,Moneycard,0,Diners,5520,8,5,1,0
11161,2019-01-12 08:47:14,Austria,367,0,UK_Card,0,Master,5520,8,5,3,1
11162,2019-01-12 08:48:19,Switzerland,42,0,UK_Card,0,Master,5520,8,5,3,1
11163,2019-01-12 08:48:22,Switzerland,42,0,Moneycard,0,Master,5521,8,5,1,1
11164,2019-01-12 08:48:42,Switzerland,42,0,UK_Card,0,Master,5522,8,5,3,1
11165,2019-01-12 08:49:15,Switzerland,42,1,UK_Card,0,Master,5523,8,5,3,1
11166,2019-01-12 08:50:58,Austria,218,0,Simplecard,0,Master,5523,8,5,2,1
11167,2019-01-12 08:53:47,Germany,453,1,Goldcard,1,Diners,5523,8,5,0,0
11168,2019-01-12 08:54:48,Switzerland,25,1,Goldcard,1,Diners,5523,8,5,0,0
11169,2019-01-12 08:56:52,Germany,202,0,UK_Card,0,Master,5523,8,5,3,1
11170,2019-01-12 08:57:34,Germany,202,0,Simplecard,0,Master,5524,8,5,2,1
11171,2019-01-12 08:59:08,Switzerland,210,0,UK_Card,0,Master,5524,8,5,3,1
11172,2019-01-12 08:59:11,Switzerland,210,0,UK_Card,0,Master,5525,8,5,3,1
11173,2019-01-12 09:00:20,Germany,258,0,Simplecard,0,Master,5525,9,5,2,1
11174,2019-01-12 09:02:14,Germany,244,0,UK_Card,0,Master,5525,9,5,3,1
11175,2019-01-12 09:04:16,Switzerland,253,1,Moneycard,0,Diners,5525,9,5,1,0
11176,2019-01-12 09:05:44,Austria,257,0,UK_Card,0,Diners,5525,9,5,3,0
11177,2019-01-12 09:07:24,Germany,167,0,Moneycard,0,Master,5525,9,5,1,1
11178,2019-01-12 09:09:14,Austria,274,0,UK_Card,0,Visa,5525,9,5,3,2
11179,2019-01-12 09:12:55,Germany,331,0,Moneycard,1,Visa,5525,9,5,1,2
11180,2019-01-12 09:16:54,Austria,36,0,UK_Card,0,Diners,5525,9,5,3,0
11181,2019-01-12 09:22:14,Switzerland,217,0,UK_Card,0,Master,5525,9,5,3,1
11182,2019-01-12 09:22:45,Switzerland,217,0,UK_Card,0,Master,5526,9,5,3,1
11183,2019-01-12 09:22:46,Switzerland,217,0,Moneycard,0,Master,5527,9,5,1,1
11184,2019-01-12 09:23:35,Switzerland,217,0,UK_Card,0,Master,5528,9,5,3,1
11185,2019-01-12 09:25:13,Germany,238,0,Simplecard,1,Visa,5528,9,5,2,2
11186,2019-01-12 09:27:35,Austria,257,0,Moneycard,0,Master,5528,9,5,1,1
11187,2019-01-12 09:27:43,Austria,257,0,UK_Card,0,Master,5529,9,5,3,1
11188,2019-01-12 09:29:16,Germany,251,0,UK_Card,1,Diners,5529,9,5,3,0
11189,2019-01-12 09:30:09,Germany,251,0,UK_Card,1,Diners,5530,9,5,3,0
11190,2019-01-12 09:34:59,Germany,325,0,UK_Card,0,Master,5530,9,5,3,1
11191,2019-01-12 09:35:56,Germany,325,0,Simplecard,0,Master,5531,9,5,2,1
11192,2019-01-12 09:41:26,Austria,15,0,Moneycard,0,Master,5531,9,5,1,1
11193,2019-01-12 09:49:34,Germany,309,0,Moneycard,0,Master,5531,9,5,1,1
11194,2019-01-12 09:51:33,Switzerland,231,0,Moneycard,0,Diners,5531,9,5,1,0
11195,2019-01-12 09:55:25,Austria,152,0,UK_Card,0,Visa,5531,9,5,3,2
11196,2019-01-12 09:55:41,Austria,152,1,UK_Card,0,Visa,5532,9,5,3,2
11197,2019-01-12 09:57:50,Germany,210,0,Moneycard,0,Visa,5532,9,5,1,2
11198,2019-01-12 09:59:27,Germany,38,0,Moneycard,0,Master,5532,9,5,1,1
11199,2019-01-12 10:01:23,Germany,241,0,UK_Card,0,Master,5532,10,5,3,1
11200,2019-01-12 10:01:52,Germany,241,0,Simplecard,0,Master,5533,10,5,2,1
11201,2019-01-12 10:03:01,Austria,153,1,UK_Card,0,Visa,5533,10,5,3,2
11202,2019-01-12 10:07:08,Germany,165,0,Goldcard,0,Master,5533,10,5,0,1
11203,2019-01-12 10:09:03,Germany,351,0,UK_Card,0,Master,5533,10,5,3,1
11204,2019-01-12 10:09:55,Germany,351,0,UK_Card,0,Master,5534,10,5,3,1
11205,2019-01-12 10:10:45,Germany,351,0,UK_Card,0,Master,5535,10,5,3,1
11206,2019-01-12 10:11:27,Germany,351,0,Simplecard,0,Master,5536,10,5,2,1
11207,2019-01-12 10:14:22,Austria,306,0,UK_Card,0,Master,5536,10,5,3,1
11208,2019-01-12 10:18:44,Germany,241,0,Simplecard,0,Visa,5536,10,5,2,2
11209,2019-01-12 10:19:13,Germany,241,0,Moneycard,0,Visa,5537,10,5,1,2
11210,2019-01-12 10:21:11,Switzerland,329,0,UK_Card,0,Master,5537,10,5,3,1
11211,2019-01-12 10:21:51,Switzerland,329,0,Simplecard,0,Master,5538,10,5,2,1
11212,2019-01-12 10:23:34,Germany,179,0,Goldcard,0,Diners,5538,10,5,0,0
11213,2019-01-12 10:24:41,Austria,190,0,Simplecard,0,Master,5538,10,5,2,1
11214,2019-01-12 10:25:59,Austria,298,0,UK_Card,0,Diners,5538,10,5,3,0
11215,2019-01-12 10:28:44,Austria,422,0,UK_Card,0,Visa,5538,10,5,3,2
11216,2019-01-12 10:30:33,Switzerland,200,0,Moneycard,0,Master,5538,10,5,1,1
11217,2019-01-12 10:31:40,Germany,357,0,Goldcard,0,Master,5538,10,5,0,1
11218,2019-01-12 10:33:28,Germany,385,0,UK_Card,1,Master,5538,10,5,3,1
11219,2019-01-12 10:35:11,Germany,156,0,Simplecard,0,Master,5538,10,5,2,1
11220,2019-01-12 10:35:43,Germany,156,0,Moneycard,0,Master,5539,10,5,1,1
11221,2019-01-12 10:37:28,Austria,70,0,Simplecard,1,Master,5539,10,5,2,1
11222,2019-01-12 10:40:22,Germany,127,1,Goldcard,0,Visa,5539,10,5,0,2
11223,2019-01-12 10:48:25,Germany,482,1,Moneycard,1,Master,5539,10,5,1,1
11224,2019-01-12 10:53:37,Germany,298,0,Simplecard,0,Diners,5539,10,5,2,0
11225,2019-01-12 10:54:27,Germany,298,0,Simplecard,0,Diners,5540,10,5,2,0
11226,2019-01-12 10:54:59,Germany,298,1,Moneycard,0,Diners,5541,10,5,1,0
11227,2019-01-12 10:56:48,Germany,302,1,Goldcard,1,Master,5541,10,5,0,1
11228,2019-01-12 10:59:56,Germany,37,0,UK_Card,0,Master,5541,10,5,3,1
11229,2019-01-12 11:00:14,Germany,37,0,Moneycard,0,Master,5542,11,5,1,1
11230,2019-01-12 11:01:33,Germany,98,1,Simplecard,1,Visa,5542,11,5,2,2
11231,2019-01-12 11:04:13,Austria,366,0,Simplecard,0,Visa,5542,11,5,2,2
11232,2019-01-12 11:14:17,Switzerland,229,0,UK_Card,0,Visa,5542,11,5,3,2
11233,2019-01-12 11:14:37,Switzerland,229,1,Moneycard,0,Visa,5543,11,5,1,2
11234,2019-01-12 11:16:05,Germany,400,1,Simplecard,0,Diners,5543,11,5,2,0
11235,2019-01-12 11:18:04,Austria,222,0,Goldcard,0,Master,5543,11,5,0,1
11236,2019-01-12 11:21:27,Germany,218,0,Simplecard,1,Diners,5543,11,5,2,0
11237,2019-01-12 11:21:38,Germany,218,0,UK_Card,1,Diners,5544,11,5,3,0
11238,2019-01-12 11:23:00,Germany,284,0,UK_Card,0,Master,5544,11,5,3,1
11239,2019-01-12 11:23:56,Germany,284,0,Moneycard,0,Master,5545,11,5,1,1
11240,2019-01-12 11:24:50,Germany,284,0,UK_Card,0,Master,5546,11,5,3,1
11241,2019-01-12 11:25:06,Germany,284,0,Simplecard,0,Master,5547,11,5,2,1
11242,2019-01-12 11:25:59,Germany,284,0,UK_Card,0,Master,5548,11,5,3,1
11243,2019-01-12 11:32:45,Germany,287,0,Simplecard,0,Master,5548,11,5,2,1
11244,2019-01-12 11:36:18,Germany,250,0,UK_Card,0,Visa,5548,11,5,3,2
11245,2019-01-12 11:37:44,Germany,350,0,Simplecard,0,Visa,5548,11,5,2,2
11246,2019-01-12 11:40:01,Austria,465,0,UK_Card,0,Master,5548,11,5,3,1
11247,2019-01-12 11:40:39,Austria,465,0,Moneycard,0,Master,5549,11,5,1,1
11248,2019-01-12 11:42:17,Austria,379,0,Simplecard,0,Master,5549,11,5,2,1
11249,2019-01-12 11:42:21,Austria,379,0,Moneycard,0,Master,5550,11,5,1,1
11250,2019-01-12 11:42:46,Austria,379,0,UK_Card,0,Master,5551,11,5,3,1
11251,2019-01-12 11:43:12,Austria,379,0,UK_Card,0,Master,5552,11,5,3,1
11252,2019-01-12 11:44:05,Austria,379,0,UK_Card,0,Master,5553,11,5,3,1
11253,2019-01-12 11:46:49,Germany,123,0,Moneycard,0,Master,5553,11,5,1,1
11254,2019-01-12 11:53:00,Germany,260,0,UK_Card,0,Diners,5553,11,5,3,0
11255,2019-01-12 11:53:52,Germany,260,0,Moneycard,0,Diners,5554,11,5,1,0
11256,2019-01-12 11:54:20,Germany,260,1,Moneycard,0,Diners,5555,11,5,1,0
11257,2019-01-12 11:56:06,Germany,159,0,Moneycard,0,Visa,5555,11,5,1,2
11258,2019-01-12 12:00:11,Germany,226,0,UK_Card,0,Master,5555,12,5,3,1
11259,2019-01-12 12:00:23,Germany,226,0,UK_Card,0,Master,5556,12,5,3,1
11260,2019-01-12 12:01:40,Germany,87,0,UK_Card,0,Diners,5556,12,5,3,0
11261,2019-01-12 12:01:43,Germany,87,1,Simplecard,0,Diners,5557,12,5,2,0
11262,2019-01-12 12:03:01,Germany,219,0,UK_Card,0,Master,5557,12,5,3,1
11263,2019-01-12 12:03:37,Germany,219,0,Simplecard,0,Master,5558,12,5,2,1
11264,2019-01-12 12:08:58,Germany,305,1,UK_Card,0,Diners,5558,12,5,3,0
11265,2019-01-12 12:10:42,Germany,211,0,Goldcard,0,Master,5558,12,5,0,1
11266,2019-01-12 12:11:10,Germany,211,1,UK_Card,0,Master,5559,12,5,3,1
11267,2019-01-12 12:19:27,Germany,454,0,Moneycard,0,Visa,5559,12,5,1,2
11268,2019-01-12 12:19:53,Germany,454,1,UK_Card,0,Visa,5560,12,5,3,2
11269,2019-01-12 12:21:53,Austria,307,0,UK_Card,0,Visa,5560,12,5,3,2
11270,2019-01-12 12:23:25,Switzerland,253,0,Moneycard,0,Diners,5560,12,5,1,0
11271,2019-01-12 12:23:33,Switzerland,253,0,UK_Card,0,Diners,5561,12,5,3,0
11272,2019-01-12 12:23:54,Switzerland,253,1,UK_Card,0,Diners,5562,12,5,3,0
11273,2019-01-12 12:25:41,Switzerland,305,1,Simplecard,0,Diners,5562,12,5,2,0
11274,2019-01-12 12:26:48,Austria,266,1,Moneycard,0,Visa,5562,12,5,1,2
11275,2019-01-12 12:29:43,Germany,330,0,UK_Card,0,Master,5562,12,5,3,1
11276,2019-01-12 12:36:33,Germany,308,0,Moneycard,0,Diners,5562,12,5,1,0
11277,2019-01-12 12:37:12,Germany,308,0,UK_Card,0,Diners,5563,12,5,3,0
11278,2019-01-12 12:37:14,Germany,308,0,UK_Card,0,Diners,5564,12,5,3,0
11279,2019-01-12 12:41:28,Germany,369,1,Moneycard,0,Diners,5564,12,5,1,0
11280,2019-01-12 12:45:57,Germany,142,0,UK_Card,0,Diners,5564,12,5,3,0
11281,2019-01-12 12:46:25,Germany,142,0,Moneycard,0,Diners,5565,12,5,1,0
11282,2019-01-12 12:47:06,Germany,142,1,Simplecard,0,Diners,5566,12,5,2,0
11283,2019-01-12 12:48:50,Germany,171,1,UK_Card,1,Visa,5566,12,5,3,2
11284,2019-01-12 12:51:23,Germany,195,1,Simplecard,0,Master,5566,12,5,2,1
11285,2019-01-12 12:52:57,Germany,286,0,Simplecard,0,Visa,5566,12,5,2,2
11286,2019-01-12 12:53:44,Germany,286,0,UK_Card,0,Visa,5567,12,5,3,2
11287,2019-01-12 12:54:27,Germany,286,1,UK_Card,0,Visa,5568,12,5,3,2
11288,2019-01-12 12:58:59,Germany,47,0,UK_Card,1,Master,5568,12,5,3,1
11289,2019-01-12 12:59:12,Germany,47,0,UK_Card,1,Master,5569,12,5,3,1
11290,2019-01-12 12:59:23,Germany,47,0,Moneycard,1,Master,5570,12,5,1,1
11291,2019-01-12 13:06:29,Austria,237,0,UK_Card,0,Master,5570,13,5,3,1
11292,2019-01-12 13:07:59,Germany,131,1,UK_Card,0,Master,5570,13,5,3,1
11293,2019-01-12 13:09:15,Germany,174,1,UK_Card,0,Visa,5570,13,5,3,2
11294,2019-01-12 13:12:17,Switzerland,119,0,UK_Card,0,Master,5570,13,5,3,1
11295,2019-01-12 13:12:35,Switzerland,119,0,UK_Card,0,Master,5571,13,5,3,1
11296,2019-01-12 13:15:12,Germany,222,0,UK_Card,0,Visa,5571,13,5,3,2
11297,2019-01-12 13:16:50,Germany,88,0,UK_Card,0,Master,5571,13,5,3,1
11298,2019-01-12 13:17:47,Germany,88,0,UK_Card,0,Master,5572,13,5,3,1
11299,2019-01-12 13:18:28,Germany,88,0,Goldcard,0,Master,5573,13,5,0,1
11300,2019-01-12 13:18:54,Germany,88,0,Moneycard,0,Master,5574,13,5,1,1
11301,2019-01-12 13:19:28,Germany,88,1,UK_Card,0,Master,5575,13,5,3,1
11302,2019-01-12 13:21:13,Germany,281,0,Simplecard,0,Visa,5575,13,5,2,2
11303,2019-01-12 13:21:13,Germany,281,1,UK_Card,0,Visa,5576,13,5,3,2
11304,2019-01-12 13:25:09,Austria,177,1,Moneycard,0,Diners,5576,13,5,1,0
11305,2019-01-12 13:28:44,Germany,139,1,Moneycard,0,Master,5576,13,5,1,1
11306,2019-01-12 13:31:45,Germany,185,0,UK_Card,0,Master,5576,13,5,3,1
11307,2019-01-12 13:32:32,Germany,185,0,UK_Card,0,Master,5577,13,5,3,1
11308,2019-01-12 13:33:19,Germany,185,0,UK_Card,0,Master,5578,13,5,3,1
11309,2019-01-12 13:33:25,Germany,185,0,UK_Card,0,Master,5579,13,5,3,1
11310,2019-01-12 13:34:02,Germany,185,0,Simplecard,0,Master,5580,13,5,2,1
11311,2019-01-12 13:35:55,Germany,191,0,Simplecard,0,Master,5580,13,5,2,1
11312,2019-01-12 13:38:32,Germany,399,0,UK_Card,0,Master,5580,13,5,3,1
11313,2019-01-12 13:39:40,Austria,409,0,UK_Card,0,Visa,5580,13,5,3,2
11314,2019-01-12 13:46:40,Germany,99,0,UK_Card,1,Diners,5580,13,5,3,0
11315,2019-01-12 13:47:21,Germany,99,1,Moneycard,1,Diners,5581,13,5,1,0
11316,2019-01-12 14:02:09,Switzerland,252,0,UK_Card,0,Visa,5581,14,5,3,2
11317,2019-01-12 14:03:01,Switzerland,252,0,Simplecard,0,Visa,5582,14,5,2,2
11318,2019-01-12 14:06:00,Germany,121,0,UK_Card,0,Visa,5582,14,5,3,2
11319,2019-01-12 14:06:19,Germany,121,0,Simplecard,0,Visa,5583,14,5,2,2
11320,2019-01-12 14:08:16,Switzerland,122,1,Moneycard,1,Visa,5583,14,5,1,2
